frontend_question_id,question__title,question__title_slug,difficulty,paid_only
3022,Minimize OR of Remaining Elements Using Operations,minimize-or-of-remaining-elements-using-operations,3,False
3013,Divide an Array Into Subarrays With Minimum Cost II,divide-an-array-into-subarrays-with-minimum-cost-ii,3,False
2964,Number of Divisible Triplet Sums,number-of-divisible-triplet-sums,2,True
2970,Count the Number of Incremovable Subarrays I,count-the-number-of-incremovable-subarrays-i,1,False
3000,Maximum Area of Longest Diagonal Rectangle,maximum-area-of-longest-diagonal-rectangle,1,False
2975,Maximum Square Area by Removing Fences From a Field,maximum-square-area-by-removing-fences-from-a-field,2,False
2997,Minimum Number of Operations to Make Array XOR Equal to K,minimum-number-of-operations-to-make-array-xor-equal-to-k,2,False
2972,Count the Number of Incremovable Subarrays II,count-the-number-of-incremovable-subarrays-ii,3,False
2955,Number of Same-End Substrings,number-of-same-end-substrings,2,True
2980,Check if Bitwise OR Has Trailing Zeros,check-if-bitwise-or-has-trailing-zeros,1,False
3006,Find Beautiful Indices in the Given Array I,find-beautiful-indices-in-the-given-array-i,2,False
3012,Minimize Length of Array Using Operations,minimize-length-of-array-using-operations,2,False
2999,Count the Number of Powerful Integers,count-the-number-of-powerful-integers,3,False
3005,Count Elements With Maximum Frequency,count-elements-with-maximum-frequency,1,False
2966,Divide Array Into Arrays With Max Difference,divide-array-into-arrays-with-max-difference,2,False
3007,Maximum Number That Sum of the Prices Is Less Than or Equal to K,maximum-number-that-sum-of-the-prices-is-less-than-or-equal-to-k,2,False
2998,Minimum Number of Operations to Make X and Y Equal,minimum-number-of-operations-to-make-x-and-y-equal,2,False
2977,Minimum Cost to Convert String II,minimum-cost-to-convert-string-ii,3,False
2950,Number of Divisible Substrings,number-of-divisible-substrings,2,True
2996,Smallest Missing Integer Greater Than Sequential Prefix Sum,smallest-missing-integer-greater-than-sequential-prefix-sum,1,False
2976,Minimum Cost to Convert String I,minimum-cost-to-convert-string-i,2,False
2961,Double Modular Exponentiation,double-modular-exponentiation,2,False
3003,Maximize the Number of Partitions After Operations,maximize-the-number-of-partitions-after-operations,3,False
2941,Maximum GCD-Sum of a Subarray,maximum-gcd-sum-of-a-subarray,3,True
2952,Minimum Number of Coins to be Added,minimum-number-of-coins-to-be-added,2,False
2957,Remove Adjacent Almost-Equal Characters,remove-adjacent-almost-equal-characters,2,False
2967,Minimum Cost to Make Array Equalindromic,minimum-cost-to-make-array-equalindromic,2,False
3002,Maximum Size of a Set After Removals,maximum-size-of-a-set-after-removals,2,False
2965,Find Missing and Repeated Values,find-missing-and-repeated-values,1,False
2974,Minimum Number Game,minimum-number-game,1,False
2958,Length of Longest Subarray With at Most K Frequency,length-of-longest-subarray-with-at-most-k-frequency,2,False
2954,Count the Number of Infection Sequences,count-the-number-of-infection-sequences,3,False
2953,Count Complete Substrings,count-complete-substrings,3,False
2936,Number of Equal Numbers Blocks,number-of-equal-numbers-blocks,2,True
2951,Find the Peaks,find-the-peaks,1,False
2960,Count Tested Devices After Test Operations,count-tested-devices-after-test-operations,1,False
2948,Make Lexicographically Smallest Array by Swapping Elements,make-lexicographically-smallest-array-by-swapping-elements,2,False
2973,Find Number of Coins to Place in Tree Nodes,find-number-of-coins-to-place-in-tree-nodes,3,False
2959,Number of Possible Sets of Closing Branches,number-of-possible-sets-of-closing-branches,3,False
2927,Distribute Candies Among Children III,distribute-candies-among-children-iii,3,True
2946,Matrix Similarity After Cyclic Shifts,matrix-similarity-after-cyclic-shifts,1,False
2943,Maximize Area of Square Hole in Grid,maximize-area-of-square-hole-in-grid,2,False
2962,Count Subarrays Where Max Element Appears at Least K Times,count-subarrays-where-max-element-appears-at-least-k-times,2,False
2963,Count the Number of Good Partitions,count-the-number-of-good-partitions,3,False
2945,Find Maximum Non-decreasing Array Length,find-maximum-non-decreasing-array-length,3,False
2947,Count Beautiful Substrings I,count-beautiful-substrings-i,2,False
2944,Minimum Number of Coins for Fruits,minimum-number-of-coins-for-fruits,2,False
2949,Count Beautiful Substrings II,count-beautiful-substrings-ii,3,False
2937,Make Three Strings Equal,make-three-strings-equal,1,False
2956,Find Common Elements Between Two Arrays,find-common-elements-between-two-arrays,1,False
2921,Maximum Profitable Triplets With Increasing Prices II,maximum-profitable-triplets-with-increasing-prices-ii,3,True
2983,Palindrome Rearrangement Queries,palindrome-rearrangement-queries,3,False
2933,High-Access Employees,high-access-employees,2,False
2929,Distribute Candies Among Children II,distribute-candies-among-children-ii,2,False
2930,Number of Strings Which Can Be Rearranged to Contain Substring,number-of-strings-which-can-be-rearranged-to-contain-substring,2,False
2928,Distribute Candies Among Children I,distribute-candies-among-children-i,1,False
2912,Number of Ways to Reach Destination in the Grid,number-of-ways-to-reach-destination-in-the-grid,3,True
2935,Maximum Strong Pair XOR II,maximum-strong-pair-xor-ii,3,False
2968,Apply Operations to Maximize Frequency Score,apply-operations-to-maximize-frequency-score,3,False
2938,Separate Black and White Balls,separate-black-and-white-balls,2,False
2942,Find Words Containing Character,find-words-containing-character,1,False
2932,Maximum Strong Pair XOR I,maximum-strong-pair-xor-i,1,False
2939,Maximum Xor Product,maximum-xor-product,2,False
2925,Maximum Score After Applying Operations on a Tree,maximum-score-after-applying-operations-on-a-tree,2,False
2934,Minimum Operations to Maximize Last Elements in Arrays,minimum-operations-to-maximize-last-elements-in-arrays,2,False
2924,Find Champion II,find-champion-ii,2,False
2923,Find Champion I,find-champion-i,1,False
2907,Maximum Profitable Triplets With Increasing Prices I,maximum-profitable-triplets-with-increasing-prices-i,2,True
2909,Minimum Sum of Mountain Triplets II,minimum-sum-of-mountain-triplets-ii,2,False
2926,Maximum Balanced Subsequence Sum,maximum-balanced-subsequence-sum,3,False
2917,Find the K-or of an Array,find-the-k-or-of-an-array,1,False
2898,Maximum Linear Stock Score,maximum-linear-stock-score,2,True
2940,Find Building Where Alice and Bob Can Meet,find-building-where-alice-and-bob-can-meet,3,False
2920,Maximum Points After Collecting Coins From All Nodes,maximum-points-after-collecting-coins-from-all-nodes,3,False
2919,Minimum Increment Operations to Make Array Beautiful,minimum-increment-operations-to-make-array-beautiful,2,False
2892,Minimizing Array After Replacing Pairs With Their Product,minimizing-array-after-replacing-pairs-with-their-product,2,True
2908,Minimum Sum of Mountain Triplets I,minimum-sum-of-mountain-triplets-i,1,False
2914,Minimum Number of Changes to Make Binary String Beautiful,minimum-number-of-changes-to-make-binary-string-beautiful,2,False
2868,The Wording Game,the-wording-game,3,True
2894,Divisible and Non-divisible Sums Difference,divisible-and-non-divisible-sums-difference,1,False
2918,Minimum Equal Sum of Two Arrays After Replacing Zeros,minimum-equal-sum-of-two-arrays-after-replacing-zeros,2,False
2905,Find Indices With Index and Value Difference II,find-indices-with-index-and-value-difference-ii,2,False
2910,Minimum Number of Groups to Create a Valid Assignment,minimum-number-of-groups-to-create-a-valid-assignment,2,False
2903,Find Indices With Index and Value Difference I,find-indices-with-index-and-value-difference-i,1,False
2899,Last Visited Integers,last-visited-integers,1,False
2913,Subarrays Distinct Element Sum of Squares I,subarrays-distinct-element-sum-of-squares-i,1,False
2863,Maximum Length of Semi-Decreasing Subarrays,maximum-length-of-semi-decreasing-subarrays,2,True
2873,Maximum Value of an Ordered Triplet I,maximum-value-of-an-ordered-triplet-i,1,False
2897,Apply Operations on Array to Maximize Sum of Squares,apply-operations-on-array-to-maximize-sum-of-squares,3,False
2874,Maximum Value of an Ordered Triplet II,maximum-value-of-an-ordered-triplet-ii,2,False
2895,Minimum Processing Time,minimum-processing-time,2,False
2904,Shortest and Lexicographically Smallest Beautiful String,shortest-and-lexicographically-smallest-beautiful-string,2,False
2852,Sum of Remoteness of All Cells,sum-of-remoteness-of-all-cells,2,True
2900,Longest Unequal Adjacent Groups Subsequence I,longest-unequal-adjacent-groups-subsequence-i,1,False
2901,Longest Unequal Adjacent Groups Subsequence II,longest-unequal-adjacent-groups-subsequence-ii,2,False
2875,Minimum Size Subarray in Infinite Array,minimum-size-subarray-in-infinite-array,2,False
2876,Count Visited Nodes in a Directed Graph,count-visited-nodes-in-a-directed-graph,3,False
2916,Subarrays Distinct Element Sum of Squares II,subarrays-distinct-element-sum-of-squares-ii,3,False
2865,Beautiful Towers I,beautiful-towers-i,2,False
2866,Beautiful Towers II,beautiful-towers-ii,2,False
2867,Count Valid Paths in a Tree,count-valid-paths-in-a-tree,3,False
2847,Smallest Number With Given Digit Product,smallest-number-with-given-digit-product,2,True
2931,Maximum Spending After Buying Items,maximum-spending-after-buying-items,3,False
2915,Length of the Longest Subsequence That Sums to Target,length-of-the-longest-subsequence-that-sums-to-target,2,False
2858,Minimum Edge Reversals So Every Node Is Reachable,minimum-edge-reversals-so-every-node-is-reachable,3,False
2860,Happy Students,happy-students,2,False
2838,Maximum Coins Heroes Can Collect,maximum-coins-heroes-can-collect,2,True
2861,Maximum Number of Alloys,maximum-number-of-alloys,2,False
2870,Minimum Number of Operations to Make Array Empty,minimum-number-of-operations-to-make-array-empty,2,False
2859,Sum of Values at Indices With K Set Bits,sum-of-values-at-indices-with-k-set-bits,1,False
2850,Minimum Moves to Spread Stones Over Grid,minimum-moves-to-spread-stones-over-grid,2,False
2902,Count of Sub-Multisets With Bounded Sum,count-of-sub-multisets-with-bounded-sum,3,False
2832,Maximal Range That Each Element Is Maximum in It,maximal-range-that-each-element-is-maximum-in-it,2,True
2856,Minimum Array Length After Pair Removals,minimum-array-length-after-pair-removals,2,False
2871,Split Array Into Maximum Number of Subarrays,split-array-into-maximum-number-of-subarrays,2,False
2846,Minimum Edge Weight Equilibrium Queries in a Tree,minimum-edge-weight-equilibrium-queries-in-a-tree,3,False
2819,Minimum Relative Loss After Buying Chocolates,minimum-relative-loss-after-buying-chocolates,3,True
2872,Maximum Number of K-Divisible Components,maximum-number-of-k-divisible-components,3,False
2842,Count K-Subsequences of a String With Maximum Beauty,count-k-subsequences-of-a-string-with-maximum-beauty,3,False
2849,Determine if a Cell Is Reachable at a Given Time,determine-if-a-cell-is-reachable-at-a-given-time,2,False
2864,Maximum Odd Binary Number,maximum-odd-binary-number,1,False
2862,Maximum Element-Sum of a Complete Subset of Indices,maximum-element-sum-of-a-complete-subset-of-indices,3,False
2844,Minimum Operations to Make a Special Number,minimum-operations-to-make-a-special-number,2,False
2855,Minimum Right Shifts to Sort the Array,minimum-right-shifts-to-sort-the-array,1,False
2869,Minimum Operations to Collect Elements,minimum-operations-to-collect-elements,1,False
2814,Minimum Time Takes to Reach Destination Without Drowning,minimum-time-takes-to-reach-destination-without-drowning,3,True
2848,Points That Intersect With Cars,points-that-intersect-with-cars,1,False
2896,Apply Operations to Make Two Strings Equal,apply-operations-to-make-two-strings-equal,2,False
2836,Maximize Value of Function in a Ball Passing Game,maximize-value-of-function-in-a-ball-passing-game,3,False
2906,Construct Product Matrix,construct-product-matrix,2,False
2802,Find The K-th Lucky Number,find-the-k-th-lucky-number,2,True
2834,Find the Minimum Possible Sum of a Beautiful Array,find-the-minimum-possible-sum-of-a-beautiful-array,2,False
2835,Minimum Operations to Form Subsequence With Target Sum,minimum-operations-to-form-subsequence-with-target-sum,3,False
2851,String Transformation,string-transformation,3,False
2833,Furthest Point From Origin,furthest-point-from-origin,1,False
2825,Make String a Subsequence Using Cyclic Increments,make-string-a-subsequence-using-cyclic-increments,2,False
2827,Number of Beautiful Integers in the Range,number-of-beautiful-integers-in-the-range,3,False
2792,Count Nodes That Are Great Enough,count-nodes-that-are-great-enough,3,True
2818,Apply Operations to Maximize Score,apply-operations-to-maximize-score,3,False
2817,Minimum Absolute Difference Between Elements With Constraint,minimum-absolute-difference-between-elements-with-constraint,2,False
2839,Check if Strings Can be Made Equal With Operations I,check-if-strings-can-be-made-equal-with-operations-i,1,False
2843, Count Symmetric Integers,count-symmetric-integers,1,False
2782,Number of Unique Categories,number-of-unique-categories,2,True
2830,Maximize the Profit as the Salesman,maximize-the-profit-as-the-salesman,2,False
2840,Check if Strings Can be Made Equal With Operations II,check-if-strings-can-be-made-equal-with-operations-ii,2,False
2828,Check if a String Is an Acronym of Words,check-if-a-string-is-an-acronym-of-words,1,False
2806,Account Balance After Rounded Purchase,account-balance-after-rounded-purchase,1,False
2841,Maximum Sum of Almost Unique Subarray,maximum-sum-of-almost-unique-subarray,2,False
2857,Count Pairs of Points With Distance k,count-pairs-of-points-with-distance-k,2,False
2809,Minimum Time to Make Array Sum At Most x,minimum-time-to-make-array-sum-at-most-x,3,False
